16:18:55 ,70,75,61,25,17,3,35,30,99,26,0,40,616.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,67,11,50,16,48,4,15,34,18,59,40,91,216.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,13,55,69,1,28,91,29,41,17,46,44,52,776.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,44,30,77,36,91,96,99,94,12,47,98,79,336.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,69,38,73,60,59,38,67,80,40,47,72,21,886.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,41,67,33,45,44,29,76,74,17,19,22,16,136.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,87,15,12,66,48,33,5,73,93,16,11,61,976.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,3,8,21,24,49,62,44,34,59,88,63,35,146.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,32,55,89,48,20,76,15,32,42,15,17,99,886.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,11,68,51,24,17,55,84,38,31,33,52,75,676.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,11,16,82,99,82,14,6,71,14,26,99,29,116.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,94,44,28,93,84,39,61,36,63,30,43,48,686.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,74,33,72,2,53,36,18,35,35,0,2,41,246.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,68,19,23,98,30,17,94,59,11,31,98,24,676.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,14,55,10,14,75,36,99,0,38,52,36,56,886.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,23,9,42,16,33,10,35,56,60,66,74,7,256.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,37,38,75,13,5,89,20,67,55,48,3,55,486.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,42,7,36,50,47,11,59,41,27,44,52,62,16.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,12,80,27,19,5,16,9,33,81,14,74,54,336.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,30,2,37,37,2,31,44,90,33,44,1,93,856.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,80,37,89,42,90,2,75,69,73,32,37,83,656.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,19,49,40,73,35,22,27,24,11,81,55,55,716.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,88,51,72,33,89,4,23,78,46,13,80,73,356.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,6,6,72,41,23,43,90,15,16,77,37,95,16.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,48,76,56,56,47,97,59,71,82,48,75,5,276.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,74,71,59,47,6,65,5,30,58,29,74,49,446.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,42,78,34,38,80,82,14,88,90,14,85,2,856.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,20,50,13,25,77,39,48,89,38,6,54,44,376.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,13,73,63,14,69,5,92,3,43,24,38,10,136.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,80,24,50,82,61,70,33,26,48,62,65,96,516.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,4,3,58,0,92,23,25,55,89,94,12,33,986.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,8,58,88,18,23,68,94,73,51,7,96,36,866.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,44,98,51,92,2,7,47,60,59,39,35,84,466.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,76,79,59,9,29,67,19,17,37,42,37,83,686.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,88,42,64,24,28,8,75,80,52,77,39,0,896.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,99,39,76,35,38,52,66,49,13,95,68,33,646.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,5,27,54,40,95,42,82,59,19,11,19,94,436.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,72,23,34,24,64,33,15,40,21,53,92,87,26.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,5,35,70,90,51,27,18,5,67,65,0,50,776.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,19,13,96,65,56,20,40,90,44,4,76,12,446.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,97,65,36,36,68,93,71,90,84,23,18,2,286.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,37,67,28,39,44,99,52,93,16,8,65,56,516.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,62,60,27,74,4,76,91,92,12,11,86,84,26.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,22,59,72,76,39,9,95,20,1,92,19,53,856.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,36,62,2,44,65,16,5,92,90,61,68,82,66.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,32,45,44,68,47,66,27,71,42,19,33,89,396.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,34,81,10,87,18,46,1,21,43,66,37,48,106.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,80,61,30,14,67,63,59,63,31,59,29,11,306.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,23,30,63,13,21,49,94,31,37,65,30,90,866.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,73,9,75,21,19,7,34,50,21,54,65,33,176.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,96,44,99,59,74,74,41,90,87,62,91,34,946.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,80,99,24,71,37,97,32,64,70,51,72,4,536.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,45,58,18,30,28,15,74,27,26,1,1,68,436.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,41,30,34,27,24,15,78,0,86,15,97,70,796.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,67,21,3,24,75,1,34,93,31,62,60,6,416.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,87,7,43,7,2,36,37,36,63,14,51,41,146.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,89,8,12,59,39,31,81,43,55,8,44,42,536.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,27,56,66,33,98,5,92,93,12,94,29,49,836.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,44,63,34,85,30,24,45,42,35,84,25,68,796.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,33,76,23,75,82,51,31,48,36,81,5,81,746.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,17,27,55,18,10,51,82,45,36,12,21,33,66.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,56,18,31,77,97,64,5,73,91,87,76,23,876.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,12,56,92,45,83,9,73,90,28,83,42,62,806.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,30,26,1,64,84,10,82,67,87,31,32,44,46.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,23,32,80,98,71,45,7,64,90,90,25,15,806.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,5,99,22,19,31,53,97,85,69,81,95,51,496.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,34,34,33,78,39,8,62,71,59,34,68,66,506.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,59,56,27,26,36,33,77,11,4,9,16,2,946.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,85,35,41,88,84,27,22,69,57,13,78,20,856.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,37,6,53,3,8,64,11,35,91,99,20,68,106.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,25,29,78,27,23,63,62,16,51,99,43,26,206.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,53,39,50,73,24,39,31,30,94,39,94,5,266.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,37,5,47,58,67,72,87,46,51,63,61,65,796.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,65,16,75,91,37,28,82,87,53,59,27,36,896.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,73,75,35,79,53,73,36,0,31,3,24,18,16.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,75,33,63,93,65,80,9,40,71,98,20,5,386.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,75,33,63,93,65,80,9,40,71,98,20,5,386.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41,75,33,63,93,65,80,9,40,71,98,20,5,386.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,21,41,14,57,426.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,45,13,66,15,14,94,1,29,39,66,9,0,66.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,32,51,78,38,89,3,2,58,16,8,0,4,496.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,22,45,63,79,87,60,92,6,27,59,52,28,886.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,43,94,50,43,52,82,94,82,72,35,85,27,936.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,1,87,94,57,36,68,3,51,47,42,11,92,06.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,38,51,4,19,91,47,13,41,91,18,76,37,06.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,0,73,38,79,18,91,66,12,49,2,32,52,536.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,80,46,16,24,47,7,27,51,26,18,99,91,126.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,42,9,88,79,62,40,52,0,20,23,43,86,876.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,92,41,20,96,46,0,43,63,76,90,70,3,936.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,48,21,92,39,85,86,1,25,66,15,66,70,156.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,86,93,10,24,81,3,65,1,51,64,53,94,276.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,81,36,49,84,30,97,57,74,88,43,61,89,686.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,79,4,34,49,71,72,95,82,49,28,37,66,816.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,88,30,86,35,9,67,71,58,51,53,55,8,286.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,44,3,89,85,72,68,42,58,69,13,83,16,476.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,84,44,84,50,77,25,33,63,60,42,30,83,16.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,33,37,8,94,65,4,49,6,90,21,26,32,326.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,47,97,67,64,45,51,60,81,1,38,6,86,536.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,18,29,36,2,30,21,91,90,15,56,95,65,146.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,37,38,40,69,22,87,18,89,3,63,40,64,456.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,94,54,3,80,7,74,9,95,28,91,17,19,346.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,32,27,29,49,41,66,40,33,87,62,20,5,526.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,24,21,44,40,18,38,94,21,71,53,47,32,496.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,75,24,66,46,10,50,73,39,52,66,57,92,996.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,96,6,20,53,10,96,74,55,36,92,45,82,666.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,16,35,13,49,84,41,25,2,87,35,53,13,266.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,57,79,35,1,79,31,7,51,84,18,47,11,256.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,35,3,22,17,21,91,52,87,40,89,28,17,916.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,15,4,96,28,82,5,60,17,6,39,0,14,906.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,36,84,89,99,61,24,3,83,41,76,74,45,636.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,66,34,91,35,78,59,91,26,39,73,32,99,426.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,38,38,94,4,80,83,88,69,82,1,93,37,376.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,86,14,11,32,77,30,18,21,65,96,80,57,236.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,71,82,55,71,77,45,61,71,50,42,6,90,636.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,89,92,9,78,29,95,92,92,27,22,22,46,956.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,40,94,27,49,17,98,83,24,21,60,70,83,846.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,72,77,90,62,92,31,6,1,10,35,97,54,806.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,76,28,54,22,23,94,69,50,95,38,1,79,636.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,22,91,85,57,27,57,86,18,71,79,1,78,806.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,63,65,77,70,45,54,98,0,28,74,46,97,766.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,42,36,77,73,51,52,64,88,9,92,45,96,626.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,16,75,15,46,7,31,12,37,1,57,43,51,576.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,71,25,56,21,54,98,9,31,23,12,35,39,06.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,45,83,97,93,97,65,20,13,12,27,44,24,646.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,97,33,7,48,43,31,26,99,4,80,49,65,636.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,72,77,99,63,77,96,47,26,89,44,91,9,576.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,55,88,53,79,5,50,65,12,51,8,95,29,76.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,99,9,8,64,24,32,93,75,95,22,23,42,486.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,12,87,40,73,96,47,14,2,27,19,4,44,316.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,7,52,79,36,11,30,97,19,47,74,51,40,496.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,46,63,73,41,11,37,80,3,63,28,51,77,306.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,30,96,87,74,79,94,78,58,83,89,89,80,86.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,88,54,11,28,56,9,91,29,50,55,18,30,106.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,81,11,61,58,41,43,54,80,69,34,27,47,446.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,10,36,85,90,96,73,97,59,2,53,69,45,826.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
16:18:55 ,71,52,0,2,63,34,13,76,92,6,20,47,396.35268e-39,0,4.59121e-41,9.53332e-39,0,1.69266e-13,4.59121e-41,1.69266e-13,4.59121e-41
